@RELATION weatherData

@ATTRIBUTE 'season' {autumn, winter, spring, summer}
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
winter,'00:00',-7.5,756.8,84,?,negative
winter,'21:00',-6.1,756.0,81,0.1,negative
winter,'18:00',-5.3,754.5,80,?,positive
winter,'15:00',-4.3,752.7,72,?,positive
winter,'12:00',-4.8,750.8,74,?,positive
winter,'09:00',-5.9,748.6,79,?,positive
winter,'06:00',-6.4,747.4,80,?,positive
winter,'03:00',-6.7,745.3,77,?,positive
winter,'00:00',-6.5,744.3,76,?,positive
winter,'21:00',-6.0,743.2,74,?,positive
winter,'18:00',-5.6,742.8,72,?,positive
winter,'15:00',-5.3,742.4,68,?,positive
winter,'12:00',-5.7,742.4,77,?,positive
winter,'09:00',-5.9,742.6,98,0.1,negative
winter,'06:00',-5.8,744.7,86,?,negative
winter,'03:00',-5.7,746.2,90,?,negative
winter,'00:00',-6.9,747.7,88,?,negative
winter,'21:00',-5.8,748.4,82,0.2,negative
winter,'18:00',-3.8,748.4,75,?,positive
winter,'15:00',-2.7,747.4,73,?,positive
winter,'12:00',-2.3,745.7,76,?,positive
winter,'09:00',-2.1,743.2,77,0.7,positive
winter,'06:00',-0.9,739.4,83,?,negative
winter,'03:00',-0.1,736.0,88,?,negative
winter,'00:00',0.7,733.3,96,?,negative
winter,'21:00',1.1,731.4,88,?,negative
winter,'18:00',0.8,730.4,90,?,negative
winter,'15:00',-0.4,729.4,96,?,negative
winter,'12:00',-0.1,728.7,94,?,negative
winter,'09:00',-0.1,728.2,94,0.1,negative
winter,'06:00',0.9,728.6,85,?,negative
winter,'03:00',1.9,729.6,82,?,negative
winter,'00:00',2.9,730.2,79,?,positive
winter,'21:00',2.6,731.0,86,1,negative
winter,'18:00',3.5,732.2,76,?,positive
winter,'15:00',5.1,733.6,86,?,negative
winter,'12:00',3.7,736.0,93,?,negative
winter,'09:00',1.3,739.9,96,2,negative
winter,'06:00',0.8,745.3,90,?,negative
winter,'03:00',0.9,748.8,85,?,negative
winter,'00:00',1.0,750.4,81,?,negative
winter,'21:00',2.1,750.8,78,?,positive
winter,'18:00',2.1,750.6,78,?,positive
winter,'15:00',2.5,749.4,75,?,positive
winter,'12:00',2.3,748.4,72,?,positive
winter,'09:00',2.7,746.9,79,?,positive
winter,'06:00',2.7,746.4,84,?,negative
winter,'03:00',1.5,746.9,83,?,negative
winter,'00:00',2.8,747.2,81,?,negative
winter,'21:00',4.3,746.0,87,0.7,negative
winter,'18:00',4.2,745.1,90,?,negative
winter,'15:00',4.0,746.2,90,?,negative
winter,'12:00',1.8,748.6,96,?,negative
winter,'09:00',0.7,750.2,94,0.1,negative
winter,'06:00',-0.5,751.6,94,?,negative
winter,'03:00',-1.8,752.2,94,?,negative
winter,'00:00',-1.5,752.0,84,?,negative
winter,'21:00',-1.5,752.4,82,2,negative
winter,'18:00',-1.0,751.8,82,?,negative
winter,'15:00',-0.4,749.8,90,?,negative
winter,'12:00',0.7,746.3,92,?,negative
winter,'09:00',0.9,742.4,98,4,negative
winter,'06:00',1.1,739.6,96,?,negative
winter,'03:00',1.7,738.2,94,?,negative
winter,'00:00',1.6,738.5,94,?,negative
winter,'21:00',0.3,739.8,98,2,negative
winter,'18:00',1.0,743.2,86,?,negative
winter,'15:00',1.0,746.0,88,?,negative
winter,'12:00',0.5,748.4,94,?,negative
winter,'09:00',-0.6,749.5,96,1,negative
winter,'06:00',-1.2,?,91,?,negative
winter,'03:00',-1.7,749.0,96,?,negative
winter,'00:00',-1.3,747.4,90,?,negative
winter,'21:00',-2.0,745.2,89,0.1,negative
winter,'18:00',-2.3,742.8,89,?,negative
winter,'15:00',-2.4,741.7,89,?,negative
winter,'12:00',-2.8,742.4,89,?,negative
winter,'09:00',-5.5,743.0,90,?,negative
winter,'06:00',-6.3,745.1,84,?,negative
winter,'03:00',-4.3,746.5,68,?,positive
winter,'00:00',-3.6,747.6,56,?,positive
winter,'21:00',-3.7,747.7,78,?,positive
winter,'18:00',-3.4,747.0,85,?,negative
winter,'15:00',-2.2,745.0,85,?,negative
winter,'12:00',-2.8,743.9,91,?,negative
winter,'09:00',-3.3,742.9,92,0.1,negative
winter,'06:00',-3.3,741.8,85,?,negative
winter,'03:00',-1.7,742.0,78,?,positive
winter,'00:00',-1.1,740.8,87,?,negative
winter,'21:00',0.2,738.4,92,8,negative
winter,'18:00',1.0,735.7,94,?,negative
winter,'15:00',2.1,733.7,96,?,negative
winter,'12:00',3.1,735.2,97,?,negative
winter,'09:00',2.5,737.5,96,9,negative
winter,'06:00',3.2,741.2,91,?,negative
winter,'03:00',4.5,745.8,89,?,negative
winter,'00:00',3.7,748.0,83,?,negative
winter,'21:00',4.8,748.7,75,0.8,positive
winter,'18:00',4.8,747.1,79,?,positive
winter,'15:00',7.1,743.0,61,?,positive
winter,'12:00',7.9,740.0,70,?,positive
winter,'09:00',8.3,739.0,72,2,positive
winter,'06:00',7.7,739.4,88,?,negative
winter,'03:00',5.0,741.2,89,?,negative
winter,'00:00',4.7,744.5,81,?,negative
winter,'21:00',5.5,748.6,82,0.1,negative
winter,'18:00',5.5,?,85,?,negative
winter,'15:00',5.2,749.8,86,?,negative
winter,'12:00',4.6,749.3,87,?,negative
winter,'09:00',5.2,748.5,84,0.1,negative
winter,'06:00',4.7,749.4,91,?,negative
winter,'03:00',4.1,750.2,93,?,negative
winter,'00:00',3.9,751.4,93,?,negative
winter,'21:00',3.6,752.2,91,0.1,negative
winter,'18:00',3.0,752.8,91,?,negative
winter,'15:00',2.4,753.2,91,?,negative
winter,'12:00',2.0,754.2,92,?,negative
winter,'09:00',1.8,754.6,92,0.1,negative
winter,'06:00',1.3,755.0,90,?,negative
winter,'03:00',1.1,755.4,88,?,negative
winter,'00:00',1.1,755.8,83,?,negative
winter,'21:00',1.1,755.6,76,0.1,positive
winter,'18:00',1.1,755.1,90,?,negative
winter,'15:00',0.5,755.1,98,?,negative
winter,'12:00',0.4,754.4,98,?,negative
winter,'09:00',0.5,753.7,96,?,negative
winter,'06:00',0.5,753.2,96,?,negative
winter,'03:00',0.1,752.7,92,?,negative
winter,'00:00',0.9,752.6,94,?,negative
winter,'21:00',0.3,752.2,92,?,negative
winter,'18:00',1.1,751.9,85,?,negative
winter,'15:00',1.2,751.2,79,?,positive
winter,'12:00',0.7,750.7,86,?,negative
winter,'09:00',0.3,749.2,81,1,negative
winter,'06:00',0.4,747.5,92,?,negative
winter,'03:00',2.6,746.1,96,?,negative
winter,'00:00',4.8,745.2,89,?,negative
winter,'21:00',4.3,745.5,90,0.3,negative
winter,'18:00',4.0,745.9,90,?,negative
winter,'15:00',3.5,745.7,88,?,negative
winter,'12:00',3.4,745.9,90,?,negative
winter,'09:00',3.1,746.0,89,1,negative
winter,'06:00',2.8,746.0,89,?,negative
winter,'03:00',2.5,746.2,89,?,negative
winter,'00:00',2.1,746.5,91,?,negative
winter,'21:00',1.2,747.0,88,0.4,negative
winter,'18:00',0.3,748.5,89,?,negative
winter,'15:00',0.9,749.8,84,?,negative
winter,'12:00',0.3,751.4,87,?,negative
winter,'09:00',0.1,752.0,88,?,negative
winter,'06:00',0.5,752.0,86,?,negative
winter,'03:00',0.9,751.7,81,?,negative
winter,'00:00',0.9,750.8,96,?,negative
winter,'21:00',1.4,749.8,90,3,negative
winter,'18:00',1.7,749.0,96,?,negative
winter,'15:00',2.2,747.6,?,?,?
winter,'12:00',2.3,746.8,93,?,negative
winter,'09:00',2.0,746.0,94,4,negative
winter,'06:00',1.2,745.4,94,?,negative
winter,'03:00',2.1,743.7,96,?,negative
winter,'00:00',1.4,741.1,98,?,negative
winter,'21:00',2.5,739.2,93,2,negative
winter,'18:00',2.7,738.2,93,?,negative
winter,'15:00',3.6,736.7,95,?,negative
winter,'12:00',3.9,735.6,93,?,negative
winter,'09:00',3.3,735.9,97,0.9,negative
winter,'06:00',2.8,736.5,91,?,negative
winter,'03:00',2.2,737.6,94,?,negative
winter,'00:00',2.4,738.9,91,?,negative
winter,'21:00',2.1,740.9,91,0.1,negative
winter,'18:00',1.5,743.2,90,?,negative
winter,'15:00',2.2,744.6,91,?,negative
winter,'12:00',1.5,745.0,96,?,negative
winter,'09:00',1.0,744.7,98,8,negative
winter,'06:00',0.4,744.7,98,?,negative
winter,'03:00',0.9,744.7,96,?,negative
winter,'00:00',0.7,745.1,96,?,negative
winter,'21:00',0.9,746.6,96,1,negative
winter,'18:00',1.7,748.1,90,?,negative
winter,'15:00',2.0,750.4,92,?,negative
winter,'12:00',2.1,752.4,93,?,negative
winter,'09:00',1.9,753.4,89,0.4,negative
winter,'06:00',1.5,755.5,88,?,negative
winter,'03:00',1.9,757.6,89,?,negative
winter,'00:00',1.9,760.1,89,?,negative
winter,'21:00',1.3,761.8,92,?,negative
winter,'18:00',0.4,762.9,93,?,negative
winter,'15:00',-1.1,763.5,89,?,negative
winter,'12:00',-2.5,764.0,98,?,negative
winter,'09:00',-3.9,763.2,94,?,negative
winter,'06:00',-4.1,762.4,93,?,negative
winter,'03:00',-3.5,761.6,90,?,negative
winter,'00:00',-2.9,760.9,91,?,negative
winter,'21:00',-3.7,760.4,89,?,negative
winter,'18:00',-2.5,759.9,87,?,negative
winter,'15:00',-2.5,758.8,85,?,negative
winter,'12:00',-2.0,758.5,83,?,negative
winter,'09:00',-1.3,757.3,93,?,negative
winter,'06:00',-1.9,756.4,75,?,positive
winter,'03:00',-1.0,754.6,71,?,positive
winter,'00:00',-1.1,752.6,70,?,positive
winter,'21:00',-1.6,750.4,74,?,positive
winter,'18:00',-1.9,749.0,71,?,positive
winter,'15:00',-1.4,748.2,60,?,positive
winter,'12:00',-1.5,747.2,82,?,negative
winter,'09:00',-0.6,746.3,81,0.1,negative
winter,'06:00',1.3,747.4,74,?,positive
winter,'03:00',3.1,746.8,76,?,positive
winter,'00:00',2.9,747.5,81,?,negative
winter,'21:00',3.3,748.8,80,?,positive
winter,'18:00',3.2,749.4,83,?,negative
winter,'15:00',3.7,750.1,78,?,positive
winter,'12:00',3.1,751.1,81,?,negative
winter,'09:00',2.1,751.6,89,?,negative
winter,'06:00',1.7,752.3,94,?,negative
winter,'03:00',1.7,753.9,94,?,negative
winter,'00:00',1.9,755.6,90,?,negative
winter,'21:00',1.7,756.4,94,0.7,negative
winter,'18:00',1.1,757.0,96,?,negative
winter,'15:00',-0.8,759.8,89,?,negative
winter,'12:00',-2.1,764.2,75,?,positive
winter,'09:00',-4.3,767.2,91,?,negative
winter,'06:00',-6.5,769.2,91,?,negative
winter,'03:00',-8.2,770.8,90,?,negative
winter,'00:00',-7.6,771.4,87,?,negative
winter,'21:00',-6.9,771.3,82,?,negative
winter,'18:00',-6.1,771.0,79,?,positive
winter,'15:00',-5.1,770.2,73,?,positive
winter,'12:00',-5.7,769.4,75,?,positive
winter,'09:00',-5.5,768.2,77,?,positive
winter,'06:00',-4.5,767.1,74,?,positive
winter,'03:00',-3.5,765.8,74,?,positive
winter,'00:00',-2.5,764.2,76,?,positive
winter,'21:00',-1.2,762.2,81,0.9,negative
winter,'18:00',-0.7,760.1,79,?,positive
winter,'15:00',1.1,757.6,85,?,negative
winter,'12:00',1.9,754.6,92,?,negative
winter,'09:00',4.3,752.2,97,4,negative
winter,'06:00',4.3,753.1,95,?,negative
winter,'03:00',1.2,754.9,96,?,negative
winter,'00:00',2.4,758.6,85,?,negative
winter,'21:00',1.7,761.9,73,?,positive
winter,'18:00',1.6,763.2,73,?,positive
winter,'15:00',2.6,762.4,65,?,positive
winter,'12:00',2.6,760.8,63,?,positive
winter,'09:00',5.8,759.1,50,?,positive
winter,'06:00',3.5,757.5,61,?,positive
winter,'03:00',4.5,756.5,62,?,positive
winter,'00:00',3.5,756.8,80,?,positive
winter,'21:00',3.1,757.7,86,?,negative
winter,'18:00',2.6,758.7,93,?,negative
winter,'15:00',3.2,759.9,84,?,negative
winter,'12:00',2.7,760.8,93,?,negative
winter,'09:00',3.2,762.7,94,0.1,negative
winter,'06:00',2.7,764.0,97,?,negative
winter,'03:00',2.5,765.4,98,?,negative
winter,'00:00',2.4,765.8,99,?,negative
winter,'21:00',2.1,765.6,100,0.1,negative
winter,'18:00',1.9,765.4,100,?,negative
winter,'15:00',1.9,765.2,98,?,negative
winter,'12:00',1.6,765.4,96,?,negative
winter,'09:00',-0.2,765.6,94,0.6,negative
winter,'21:00',-5.2,768.9,98,0.6,negative
winter,'18:00',-4.3,767.6,97,?,negative
winter,'15:00',-4.5,766.1,93,?,negative
winter,'12:00',-4.9,765.0,81,?,negative
winter,'09:00',-5.6,763.0,84,0.3,negative
winter,'06:00',-4.7,762.8,79,?,positive
winter,'03:00',-4.8,762.9,88,?,negative
winter,'00:00',-4.7,763.3,88,?,negative
winter,'21:00',-3.8,763.3,82,?,negative
winter,'18:00',-4.0,762.7,80,?,positive
winter,'15:00',-3.1,761.8,74,?,positive
winter,'12:00',-4.1,761.5,75,?,positive
winter,'09:00',-4.3,760.1,87,?,negative
winter,'06:00',-4.7,759.4,86,?,negative
winter,'03:00',-3.6,759.2,87,?,negative
winter,'00:00',-2.8,758.9,82,?,negative
winter,'21:00',-2.8,758.6,80,1,positive
winter,'18:00',-1.9,757.7,79,?,positive
winter,'15:00',-0.7,756.1,85,?,negative
winter,'12:00',-0.6,754.7,94,?,negative
winter,'09:00',0.9,753.4,80,0.5,positive
winter,'06:00',0.5,753.5,88,?,negative
winter,'03:00',1.2,753.4,90,?,negative
winter,'00:00',1.3,754.3,85,?,negative
winter,'21:00',1.0,754.6,83,?,negative
winter,'18:00',0.6,753.7,76,?,positive
winter,'15:00',0.5,751.8,74,?,positive
winter,'12:00',1.5,?,79,?,positive
winter,'09:00',0.9,748.3,82,1,negative
winter,'06:00',2.0,747.0,83,?,negative
winter,'03:00',2.9,746.8,91,?,negative
winter,'00:00',4.7,747.4,91,?,negative
winter,'21:00',5.5,748.3,80,?,positive
winter,'18:00',5.2,749.2,80,?,positive
winter,'15:00',6.1,?,70,?,positive
winter,'12:00',6.1,750.4,70,?,positive
winter,'09:00',5.4,750.2,80,?,positive
winter,'06:00',5.4,749.6,80,?,positive
winter,'03:00',5.7,748.9,83,?,negative
winter,'00:00',5.9,748.4,82,?,negative
winter,'21:00',6.0,747.4,80,?,positive
winter,'18:00',5.7,746.8,83,?,negative
winter,'15:00',6.4,745.8,76,?,positive
winter,'12:00',6.9,744.8,78,?,positive
winter,'09:00',7.1,744.1,81,1,negative
winter,'06:00',7.1,743.4,82,?,negative
winter,'03:00',9.2,743.2,88,?,negative
winter,'00:00',6.7,745.9,93,?,negative
winter,'21:00',5.8,749.2,85,0.7,negative
winter,'18:00',5.8,752.4,83,?,negative
winter,'15:00',5.6,753.6,86,?,negative
winter,'12:00',5.4,753.9,80,?,positive
winter,'09:00',5.1,753.2,91,1,negative
winter,'06:00',4.3,752.9,90,?,negative
winter,'03:00',3.9,753.7,88,?,negative
winter,'00:00',3.6,754.0,88,?,negative
winter,'21:00',3.3,754.4,88,1,negative
winter,'18:00',3.0,755.3,88,?,negative
winter,'15:00',3.3,755.5,88,?,negative
winter,'12:00',2.9,755.9,88,?,negative
winter,'09:00',2.4,756.3,89,?,negative
winter,'06:00',2.2,756.5,91,?,negative
winter,'03:00',2.4,757.0,89,?,negative
winter,'00:00',2.2,757.4,91,?,negative
winter,'21:00',2.5,757.6,87,0.4,negative
winter,'18:00',2.6,757.7,88,?,negative
winter,'15:00',3.3,757.4,84,?,negative
winter,'12:00',3.5,756.4,80,?,positive
winter,'09:00',3.1,755.4,74,0.4,positive
winter,'06:00',3.8,755.4,59,?,positive
winter,'03:00',3.5,756.3,60,?,positive
winter,'00:00',4.5,757.0,59,?,positive
winter,'21:00',5.0,757.9,62,?,positive
winter,'18:00',4.9,758.9,70,?,positive
winter,'15:00',5.2,759.7,72,?,positive
winter,'12:00',5.1,760.8,81,?,negative
winter,'09:00',5.5,761.3,82,0.1,negative
winter,'06:00',6.3,761.6,78,?,positive
winter,'03:00',7.4,761.7,79,?,positive
winter,'00:00',7.5,761.3,90,?,negative
winter,'21:00',7.7,760.9,88,0.3,negative
winter,'18:00',8.1,760.7,84,?,negative
winter,'15:00',8.4,760.3,84,?,negative
winter,'12:00',8.5,760.1,82,?,negative
winter,'09:00',7.9,759.4,85,0.1,negative
winter,'06:00',8.1,758.7,86,?,negative
winter,'03:00',8.5,758.7,82,?,negative
winter,'00:00',8.7,757.6,79,?,positive
winter,'21:00',8.6,756.7,81,?,negative
winter,'18:00',8.7,756.0,81,?,negative
winter,'15:00',8.7,755.8,81,?,negative
winter,'12:00',8.1,755.7,81,?,negative
winter,'09:00',8.2,755.3,84,?,negative
winter,'06:00',7.7,755.6,83,?,negative
winter,'03:00',7.4,755.9,85,?,negative
winter,'00:00',7.9,755.6,81,?,negative
winter,'21:00',8.0,754.3,80,?,positive
winter,'18:00',8.0,754.0,77,?,positive
winter,'15:00',7.7,753.4,77,?,positive
winter,'12:00',6.1,753.6,79,?,positive
winter,'09:00',5.3,753.9,83,?,negative
winter,'06:00',6.1,754.6,82,?,negative
winter,'03:00',6.2,754.3,86,?,negative
winter,'00:00',5.6,753.2,85,?,negative
winter,'21:00',6.5,751.3,78,0.5,positive
winter,'18:00',7.1,750.1,75,?,positive
winter,'15:00',8.2,748.8,68,?,positive
winter,'12:00',8.7,747.7,73,?,positive
winter,'09:00',8.9,746.5,75,0.1,positive
winter,'06:00',9.5,745.8,74,?,positive
winter,'03:00',9.7,745.5,77,?,positive
winter,'00:00',10.1,744.8,77,?,positive
winter,'21:00',10.4,744.3,81,2,negative
winter,'18:00',9.8,744.2,86,?,negative
winter,'15:00',10.7,743.7,76,?,positive
winter,'12:00',10.5,742.7,94,?,negative
winter,'09:00',10.6,742.0,89,7,negative
winter,'06:00',8.5,742.3,93,?,negative
winter,'03:00',5.5,743.9,92,?,negative
winter,'00:00',6.1,746.0,86,?,negative
winter,'21:00',6.5,747.0,82,0.1,negative
winter,'18:00',6.3,747.5,83,?,negative
winter,'15:00',6.7,747.7,77,?,positive
winter,'12:00',6.6,747.8,82,?,negative
winter,'09:00',5.9,747.1,88,1,negative
winter,'06:00',6.1,746.8,80,?,positive
winter,'03:00',6.1,747.0,82,?,negative
winter,'00:00',6.0,746.6,88,?,negative
winter,'21:00',6.5,746.6,89,0.3,negative
winter,'18:00',6.5,748.4,85,?,negative
winter,'15:00',5.9,749.6,86,?,negative
winter,'12:00',5.6,751.7,86,?,negative
winter,'09:00',5.9,752.2,85,?,negative
winter,'06:00',6.0,752.8,83,?,negative
winter,'03:00',5.1,752.8,84,?,negative
winter,'00:00',5.7,752.2,83,?,negative
winter,'21:00',5.9,751.0,85,4,negative
winter,'18:00',6.2,749.7,85,?,negative
winter,'15:00',6.2,749.0,89,?,negative
winter,'12:00',6.0,749.0,93,?,negative
winter,'09:00',5.3,749.8,92,5,negative
winter,'06:00',5.5,751.8,91,?,negative
winter,'03:00',6.7,753.4,94,?,negative
winter,'00:00',6.3,755.2,88,?,negative
winter,'21:00',6.7,756.7,85,?,negative
winter,'18:00',6.1,757.5,88,?,negative
winter,'15:00',6.1,757.0,86,?,negative
winter,'12:00',6.2,756.4,86,?,negative
winter,'09:00',6.1,755.6,91,0.4,negative
winter,'06:00',6.5,755.2,88,?,negative
winter,'03:00',6.2,756.4,83,?,negative
winter,'00:00',6.3,757.7,85,?,negative
winter,'21:00',7.4,759.0,85,0.3,negative
winter,'18:00',6.2,760.7,99,?,negative
winter,'15:00',5.9,761.5,99,?,negative
winter,'12:00',4.3,762.2,95,?,negative
winter,'09:00',4.2,761.9,89,?,negative
winter,'06:00',4.3,761.6,93,?,negative
winter,'03:00',5.5,761.0,82,?,negative
winter,'00:00',6.3,759.8,91,?,negative
autumn,'21:00',5.7,759.2,97,0.1,negative
autumn,'18:00',5.9,760.3,94,?,negative
autumn,'15:00',5.6,761.2,96,?,negative
autumn,'12:00',5.4,761.9,95,?,negative
autumn,'09:00',5.7,761.6,99,2,negative
autumn,'06:00',5.7,762.0,95,?,negative
autumn,'03:00',5.8,762.8,95,?,negative
autumn,'00:00',5.9,763.7,92,?,negative
autumn,'21:00',6.4,764.6,94,0.3,negative
autumn,'18:00',7.2,765.3,89,?,negative
autumn,'15:00',7.3,766.0,96,?,negative
autumn,'12:00',6.5,766.7,99,?,negative
autumn,'09:00',5.7,766.6,99,0.4,negative
autumn,'06:00',5.6,766.6,99,?,negative
autumn,'03:00',6.3,766.2,99,?,negative
autumn,'00:00',6.6,766.0,93,?,negative
autumn,'21:00',6.4,765.6,93,0.3,negative
autumn,'18:00',5.3,765.5,94,?,negative
autumn,'15:00',5.4,765.1,99,?,negative
autumn,'12:00',4.5,764.6,97,?,negative
autumn,'09:00',5.6,764.0,85,?,negative
autumn,'06:00',4.9,763.8,91,?,negative
autumn,'03:00',5.0,763.5,89,?,negative
autumn,'00:00',5.3,762.9,92,?,negative
autumn,'21:00',5.7,761.8,94,0.9,negative
autumn,'18:00',7.1,761.1,92,?,negative
autumn,'15:00',7.1,760.6,88,?,negative
autumn,'12:00',7.4,760.4,88,?,negative
autumn,'09:00',7.1,760.1,88,?,negative
autumn,'06:00',6.7,760.3,88,?,negative
autumn,'03:00',7.1,760.3,88,?,negative
autumn,'00:00',7.9,760.4,88,?,negative
autumn,'21:00',8.5,760.4,92,4,negative
autumn,'18:00',8.4,760.0,93,?,negative
autumn,'15:00',8.4,759.7,90,?,negative
autumn,'12:00',8.3,759.8,93,?,negative
autumn,'09:00',7.5,760.4,95,2,negative
autumn,'06:00',7.4,761.4,90,?,negative
autumn,'03:00',7.7,762.6,85,?,negative
autumn,'00:00',7.5,763.9,83,?,negative
autumn,'21:00',8.1,764.0,87,?,negative
autumn,'18:00',7.9,763.9,82,?,negative
autumn,'15:00',8.3,762.6,85,?,negative
autumn,'12:00',7.9,761.6,87,?,negative
autumn,'09:00',7.5,760.3,89,7,negative
autumn,'06:00',7.6,759.0,88,?,negative
autumn,'03:00',7.4,756.9,94,?,negative
autumn,'00:00',7.2,755.1,95,?,negative
autumn,'21:00',6.3,755.4,95,0.9,negative
autumn,'18:00',5.9,756.4,94,?,negative
autumn,'15:00',5.6,756.8,92,?,negative
autumn,'12:00',5.1,757.6,94,?,negative
autumn,'09:00',4.9,757.4,92,0.4,negative
autumn,'06:00',4.8,757.0,89,?,negative
autumn,'03:00',4.5,757.2,89,?,negative
autumn,'00:00',4.1,757.0,88,?,negative
autumn,'21:00',3.4,757.0,86,0.1,negative
autumn,'18:00',2.8,757.6,86,?,negative
autumn,'15:00',2.7,757.7,?,?,?
autumn,'12:00',2.6,758.0,84,?,negative
autumn,'09:00',2.4,757.9,84,?,negative
autumn,'06:00',2.5,758.2,84,?,negative
autumn,'03:00',3.1,758.6,83,?,negative
autumn,'00:00',4.4,758.2,80,?,positive
autumn,'21:00',5.7,757.8,83,0.1,negative
autumn,'18:00',6.3,757.6,91,?,negative
autumn,'15:00',5.7,757.2,95,?,negative
autumn,'12:00',5.0,757.3,95,?,negative
autumn,'09:00',4.6,757.4,93,0.1,negative
autumn,'06:00',4.0,757.3,93,?,negative
autumn,'03:00',4.0,757.8,88,?,negative
autumn,'00:00',4.9,758.1,81,?,negative
autumn,'21:00',4.5,758.5,87,0.4,negative
autumn,'18:00',4.9,758.5,100,?,negative
autumn,'15:00',5.4,758.0,99,?,negative
autumn,'12:00',6.0,757.6,99,?,negative
autumn,'09:00',4.8,757.3,99,3,negative
autumn,'06:00',4.2,757.4,95,?,negative
autumn,'03:00',3.7,758.0,95,?,negative
autumn,'00:00',3.5,758.8,94,?,negative
autumn,'21:00',3.4,760.0,95,2,negative
autumn,'18:00',3.3,761.2,93,?,negative
autumn,'15:00',3.1,762.4,91,?,negative
autumn,'12:00',3.4,763.2,88,?,negative
autumn,'09:00',3.9,763.5,87,0.1,negative
autumn,'06:00',3.3,763.6,98,?,negative
autumn,'03:00',3.0,763.4,97,?,negative
autumn,'00:00',4.5,762.9,92,?,negative
autumn,'21:00',5.5,762.0,100,1,negative
autumn,'18:00',4.5,761.8,97,?,negative
autumn,'15:00',4.1,761.8,93,?,negative
autumn,'12:00',2.7,762.6,97,?,negative
autumn,'09:00',1.9,763.4,100,0.1,negative
autumn,'06:00',1.8,764.1,98,?,negative
autumn,'03:00',2.2,765.1,96,?,negative
autumn,'00:00',2.6,765.8,96,?,negative
autumn,'21:00',2.2,765.9,98,0.1,negative
autumn,'18:00',2.0,766.3,96,?,negative
autumn,'15:00',1.7,766.0,96,?,negative
autumn,'12:00',1.3,765.9,94,?,negative
autumn,'09:00',0.6,765.7,94,0.1,negative
autumn,'06:00',-0.4,765.7,92,?,negative
autumn,'03:00',-1.4,766.4,86,?,negative
autumn,'00:00',-1.9,766.6,87,?,negative
autumn,'21:00',-2.3,766.8,87,?,negative
autumn,'18:00',-2.7,767.0,87,?,negative
autumn,'15:00',-2.0,766.4,83,?,negative
autumn,'12:00',-1.7,766.9,75,?,positive
autumn,'09:00',-2.3,766.4,79,0.1,positive
autumn,'06:00',-1.3,?,76,?,positive
autumn,'03:00',-0.7,764.8,90,?,negative
autumn,'00:00',0.1,763.6,92,?,negative
autumn,'21:00',0.3,761.9,94,?,negative
autumn,'18:00',0.9,760.4,98,?,negative
autumn,'15:00',1.8,758.0,94,?,negative
autumn,'12:00',2.3,755.4,96,?,negative
autumn,'09:00',2.2,753.2,98,2,negative
autumn,'06:00',2.2,751.7,98,?,negative
autumn,'03:00',2.9,750.6,97,?,negative
autumn,'00:00',2.1,750.4,98,?,negative
autumn,'21:00',1.4,750.3,98,6,negative
autumn,'18:00',0.9,750.8,96,?,negative
autumn,'15:00',0.8,751.0,94,?,negative
autumn,'12:00',1.3,751.6,90,?,negative
autumn,'09:00',1.4,752.2,87,0.1,negative
autumn,'06:00',1.1,752.9,88,?,negative
autumn,'03:00',1.1,753.3,92,?,negative
autumn,'00:00',1.5,753.3,85,?,negative
autumn,'21:00',1.6,752.8,87,0.4,negative
autumn,'18:00',1.6,752.5,94,?,negative
autumn,'15:00',1.7,751.4,92,?,negative
autumn,'12:00',1.3,751.0,96,?,negative
autumn,'09:00',0.4,750.2,96,0.1,negative
autumn,'06:00',-0.1,749.8,94,?,negative
